cy_id,Days above 18,Days below 15,Days above 25,Days below -2,Days with $\geq 1$ hour above 18,Days below with max temp below 15,Averaged temperature distance,Averaged temp difference above 18,Averaged temp difference below 15,Hourly temperature variation,Annual average temperature,Daily temperature variation,Monthly temperature variation,Hottest temperature,Coldest temperature,# consecutive days above 20,# consecutive days below 0,cluster,is_centroid,selected
2042_CMR5_SP245,49.0,250.0,1.0,11.0,111.0,193.0,6.90996940410959,8.00745328652968,1.220575317351598,7.473169010563201,10.531181230593608,7.150453323358144,6.961903132491073,33.92302,-10.84837,11,7,8,False,False
2043_CMR5_SP245,48.0,253.0,0.0,17.0,112.0,196.0,6.722508824200913,7.916361611872144,1.1172736586757992,7.112034233173069,10.512038493150683,6.772890573214206,6.288176163920761,29.4082,-10.75676,7,14,8,True,True
2044_CMR5_SP245,42.0,264.0,0.0,10.0,98.0,209.0,6.5661129394977165,8.099000469178081,0.8898929509132419,6.657911683126434,10.226750358606555,6.276672018663648,5.572318680416429,29.95375,-8.92992,3,9,7,False,False
2045_CMR5_SP245,89.0,224.0,7.0,5.0,143.0,183.0,6.258181742009132,6.562633106164384,1.7997895057077626,7.23984203995596,12.341397269406391,6.804149675090973,6.382942610085417,35.74032,-9.169,9,5,5,True,True
2046_CMR5_SP245,76.0,224.0,5.0,5.0,142.0,171.0,5.797750261415524,6.275479776255708,1.6365902226027396,6.6168397370558765,12.475430183789951,6.227637911046148,5.824885483633164,35.76782,-6.96517,8,4,5,False,False
2047_CMR5_SP245,72.0,222.0,1.0,4.0,136.0,184.0,5.975913442922375,6.556898,1.554336714611872,6.716227031115252,12.13275998630137,6.3781396640140136,6.029413643823468,32.62715,-6.24288,16,3,2,False,False
2048_CMR5_SP245,92.0,240.0,6.0,0.0,127.0,185.0,5.456577134703196,5.905600552511416,1.699386964611872,6.078903726084412,12.947819207650271,5.66270405712962,5.245208953704166,32.14941,-0.11481,8,0,10,False,False
2049_CMR5_SP245,70.0,244.0,4.0,4.0,129.0,182.0,6.248791001141552,7.081025297945206,1.3885885787671235,6.825359449008751,11.528386156392694,6.452126189043767,5.995021428684252,32.63014,-6.50517,8,6,2,False,False
2050_CMR5_SP245,39.0,254.0,4.0,0.0,102.0,201.0,6.01858648630137,7.369623127853881,1.0306955079908675,6.275579818972761,11.042804529680366,5.911214364926352,5.349646867613995,33.62253,-5.33453,10,3,6,False,False
2051_CMR5_SP245,57.0,230.0,0.0,5.0,141.0,190.0,6.301103171232877,7.201469413242008,1.3201035479452057,6.893815304474391,11.339103924657534,6.469491750204984,6.069568904067812,30.09104,-8.10308,6,4,2,False,False
2052_CMR5_SP245,42.0,257.0,2.0,0.0,108.0,197.0,5.485521235159817,6.86072860045662,1.005688401826484,5.686155475317003,11.535347766393445,5.257407596598226,4.739206278703942,35.59982,-3.08095,7,0,6,False,False
2053_CMR5_SP245,86.0,234.0,5.0,8.0,143.0,181.0,6.312899409817352,6.637373393835617,1.7820508744292234,7.188985008985553,12.251202339041097,6.748447431536185,6.221443432487902,33.1273,-7.21566,18,5,5,False,False
2054_CMR5_SP245,60.0,239.0,1.0,9.0,123.0,193.0,6.547163460045663,7.445716673515982,1.353586801369863,7.179783057058599,11.160010142694064,6.814650104061542,6.4083122091571285,30.68044,-8.95176,12,8,3,True,True
2055_CMR5_SP245,98.0,209.0,4.0,0.0,150.0,187.0,6.593546455479452,6.687844978310502,1.933080913242009,7.320162315350094,12.272615371004566,6.947440136524724,6.647436851978695,32.72808,-2.79246,10,1,5,False,False
2056_CMR5_SP245,104.0,209.0,9.0,0.0,162.0,160.0,6.113752882420092,5.87649568607306,2.201520970319635,7.243394834698633,13.2939631318306,6.793290591214504,6.407493191515301,35.51289,-3.93581,14,3,1,False,False
2057_CMR5_SP245,61.0,227.0,7.0,0.0,142.0,164.0,5.243863591324202,5.969677482876713,1.4610555251141553,6.028476472677935,12.67824745890411,5.58098022319491,5.164369884599661,33.14412,-2.26224,13,0,2,False,False
2058_CMR5_SP245,97.0,228.0,0.0,38.0,135.0,176.0,7.371892969178083,7.883560105022831,1.574796270547945,8.659318438346455,10.777699571917806,8.409997406891689,8.284811429286986,30.67645,-12.92778,7,17,5,False,False
2059_CMR5_SP245,91.0,210.0,8.0,4.0,154.0,168.0,6.21032607762557,6.352697617579908,1.9050715205479452,7.22092519892754,12.59981696347032,6.806632585940802,6.42852694546702,34.55985,-6.86891,13,6,1,True,True
2060_CMR5_SP245,121.0,210.0,21.0,0.0,161.0,174.0,6.228127063926942,5.690829875570777,2.4709561244292235,7.1984031865701725,13.717299433060107,6.753192302340374,6.4038103380625655,34.30966,-2.25717,19,0,1,False,False
2061_CMR5_SP245,93.0,214.0,17.0,9.0,150.0,183.0,6.429224082191781,6.3478844920091335,2.1277854246575343,7.574238486143182,12.826346767123288,7.1892024317548415,6.818750073131055,36.16455,-12.75992,21,5,5,False,False
2062_CMR5_SP245,82.0,219.0,1.0,7.0,144.0,179.0,6.429520802511415,6.862670086757991,1.6395662066210044,7.1795578260248805,11.849611610730594,6.850076075568995,6.496750038579649,31.18102,-10.04476,11,5,5,False,False
2063_CMR5_SP245,102.0,237.0,24.0,0.0,143.0,184.0,6.477719675799087,6.028976344748858,2.468952150684932,7.419079609958985,13.460184625570774,6.947094830307732,6.478411196583471,36.83287,-0.49653,43,0,5,False,False
2064_CMR5_SP245,78.0,232.0,8.0,0.0,128.0,190.0,6.090119761415525,6.477375186073059,1.745678261415525,6.750607000084238,12.408337207422589,6.346535104173401,6.045608556485712,32.27547,-3.83784,15,2,10,False,False
2065_CMR5_SP245,113.0,197.0,16.0,10.0,165.0,168.0,6.752382706621004,6.233036592465754,2.420868875570777,8.01200072489857,13.089355044520548,7.592166447013776,7.155324759502752,35.91692,-9.81202,17,11,1,False,False
2066_CMR5_SP245,96.0,220.0,15.0,1.0,151.0,173.0,6.4982706472602745,6.338965368721461,2.1840107157534248,7.525434039021791,12.869750784246577,7.109449749358288,6.676862433300212,34.02459,-5.55772,23,2,1,False,False
2067_CMR5_SP245,74.0,217.0,3.0,4.0,146.0,170.0,6.589549277397261,7.037334255707763,1.653188930365297,7.451460915426642,11.716828583333331,7.096188444824314,6.732473451590964,34.6109,-7.73483,12,6,1,False,False
2068_CMR5_SP245,76.0,229.0,7.0,53.0,146.0,179.0,8.40085175913242,8.821676368721462,1.714046944063927,9.48337769379054,10.040828899134793,9.173961674170892,8.918857721273495,34.49839,-17.24909,7,29,11,False,False
2069_CMR5_SP245,46.0,240.0,0.0,15.0,124.0,206.0,6.31475844063927,7.438511785388129,1.1485873698630138,6.79584678933647,10.982416299086756,6.439485747837589,5.921740418963283,30.05543,-8.30359,4,10,12,False,False
2070_CMR5_SP245,63.0,249.0,1.0,20.0,118.0,195.0,6.86746636415525,7.85351442694064,1.2796284429223743,7.4856673371201135,10.691790521689498,7.131578640274156,6.813913067691953,32.13633,-12.06261,5,20,8,False,False
2071_CMR5_SP245,78.0,216.0,0.0,0.0,160.0,164.0,5.136426178082193,5.5920019109589045,1.6110347134703196,5.979865476660303,13.085643248858448,5.538221166000376,5.065745222077582,29.22184,-4.67225,18,0,1,False,False
2072_CMR5_SP245,111.0,212.0,5.0,9.0,159.0,161.0,5.9611270993150685,5.812918165525114,2.117027857305936,7.15521260482571,13.277647389571952,6.748231571092364,6.240993866426439,33.92512,-11.66502,15,10,1,False,False
2073_CMR5_SP245,81.0,214.0,2.0,0.0,152.0,161.0,5.467190573059361,5.894142113013699,1.6347067888127853,6.318599930502348,12.802223004566208,5.898133630345265,5.476925929377753,31.25511,-2.80062,7,4,1,False,False
2074_CMR5_SP245,112.0,214.0,7.0,1.0,164.0,169.0,5.923985087899544,5.811911310502282,2.069754660958904,6.912002492327989,13.215524234018265,6.513155748197033,6.138502958878424,32.52335,-5.39365,17,5,1,False,False
2075_CMR5_SP245,75.0,225.0,0.0,4.0,137.0,177.0,5.724233828767123,6.469220465753424,1.409491821917808,6.50582215065941,12.094749815068491,6.139817087467103,5.402399195252173,29.05536,-4.29903,12,7,2,False,False
2076_CMR5_SP245,97.0,227.0,23.0,9.0,146.0,188.0,7.5725542534246575,7.345739131278537,2.273969302511416,8.499142605163957,11.9836483287796,8.13884436844795,7.813546769196975,36.25579,-7.18077,62,9,5,False,False
2077_CMR5_SP245,93.0,224.0,2.0,0.0,151.0,154.0,5.771288070776256,5.943658192922374,1.8280166392694064,6.655941273054369,12.884745207762554,6.243579883514167,5.631298310140098,34.55605,-4.90621,7,2,1,False,False
2078_CMR5_SP245,77.0,222.0,7.0,1.0,143.0,181.0,6.204927402968037,6.619687047945205,1.693668944063927,7.029628166553099,12.182410485159815,6.6506031104444245,6.170504425854146,32.67924,-7.96821,19,2,5,False,False
2079_CMR5_SP245,95.0,182.0,2.0,0.0,184.0,135.0,5.03743158675799,4.905851036529681,1.9941021312785383,6.124733751871538,13.950772675799088,5.652925058557772,5.326576254341572,33.39388,-6.15813,16,1,1,False,False
2080_CMR5_SP245,91.0,227.0,7.0,2.0,139.0,174.0,5.75484851369863,6.020513547945206,1.8174529543379,6.676567968570495,12.885849587887067,6.307396451548226,5.959161686012648,36.53998,-6.30837,15,3,5,False,False
2081_CMR5_SP245,82.0,222.0,3.0,1.0,144.0,180.0,5.74806262671233,6.242380271689498,1.625968614155251,6.494773641229504,12.503874601598174,6.08884151452356,5.620524174502765,31.48416,-6.13353,7,4,5,False,False
2082_CMR5_SP245,103.0,206.0,12.0,5.0,168.0,164.0,6.386891035388127,6.088492197488584,2.2116462363013705,7.463065336016588,13.036401437214613,7.049739923646874,6.604371795804578,35.61186,-6.54476,27,4,1,False,False
2083_CMR5_SP245,71.0,234.0,2.0,0.0,132.0,165.0,5.148971071917809,5.799725365296803,1.520970223744292,5.9746815443715,12.892969375570775,5.496921163495669,5.085791726347212,35.35506,-3.10694,6,2,2,False,False
2084_CMR5_SP245,86.0,206.0,4.0,0.0,170.0,155.0,5.351337901826483,5.553441728310502,1.786844765981735,6.300397971319851,13.227208592896174,5.883753491746306,5.578254027336266,33.79376,-2.71589,12,1,1,False,False
2085_CMR5_SP245,117.0,201.0,23.0,0.0,166.0,172.0,6.923844487442922,6.19197933675799,2.607558316210046,7.978492286420769,13.291272144977167,7.563285255726398,7.3429897594747535,36.52068,-2.42009,33,1,1,False,False
2086_CMR5_SP245,130.0,189.0,6.0,1.0,180.0,155.0,6.8974177602739735,6.121827050228311,2.5679922773972605,7.988284727677222,13.238566794520548,7.607095785107839,7.395113074148388,34.85123,-5.27339,33,4,1,False,False
2087_CMR5_SP245,113.0,194.0,23.0,0.0,175.0,154.0,6.196208285388128,5.350984247716894,2.713222401826484,7.506951207851235,14.230236518264842,7.014583853534742,6.627467267121664,37.39268,-3.59986,20,1,1,False,False
2088_CMR5_SP245,105.0,209.0,12.0,5.0,152.0,177.0,6.367598635844749,6.232132835616437,2.1087461187214616,7.377926937260046,12.85576820924408,7.001740754246198,6.547870679841751,35.70605,-7.60489,11,4,1,False,False
2089_CMR5_SP245,83.0,229.0,13.0,8.0,146.0,181.0,6.381642616438357,6.544321607305935,1.9159043869863013,7.3462769329746065,12.450166157534248,6.97188201092077,6.538875596950964,35.72293,-9.50583,25,6,5,False,False
2090_CMR5_SP245,99.0,212.0,22.0,0.0,159.0,169.0,6.2757246015981725,5.813251889269407,2.4112161929223745,7.446445951384565,13.546707784246577,7.066423028034998,6.6394271626822725,37.42795,-4.89028,30,1,1,False,False
2091_CMR5_SP245,113.0,201.0,16.0,1.0,162.0,157.0,5.774163591324201,5.473104065068493,2.229863923515982,6.879950915602907,13.685564255707764,6.475161954939661,6.0609427916347,35.35618,-8.028,26,2,1,False,False
2092_CMR5_SP245,101.0,204.0,8.0,0.0,161.0,160.0,5.488532087899543,5.466514754566209,1.992019845890411,6.462596253816964,13.499618238843352,6.047913469636962,5.689583128836781,36.04134,-4.50267,13,1,1,False,False
2093_CMR5_SP245,93.0,218.0,7.0,6.0,148.0,160.0,5.836287148401826,6.00467860502283,1.854175397260274,7.011421252047394,12.87206364611872,6.656402255929269,5.99855842701722,34.12174,-9.89549,17,5,1,False,False
2094_CMR5_SP245,93.0,201.0,3.0,0.0,166.0,139.0,4.93422943607306,4.943030547945205,1.9372128618721456,5.904780489927455,13.940196287671236,5.452190789988278,5.0386570688083685,33.21922,-1.9488,17,0,1,False,False
2095_CMR5_SP245,99.0,213.0,6.0,3.0,147.0,181.0,6.552199894977168,6.646382755707763,1.9191800639269407,7.491174124243321,12.286160232876712,7.193515582480474,7.030558027328572,34.73691,-6.66226,26,7,1,False,False
2096_CMR5_SP245,87.0,215.0,0.0,0.0,153.0,166.0,5.271003712328767,5.496144076484018,1.8022859212328768,6.010292163269944,13.338121222677596,5.565492722237163,5.223250351552729,29.8236,-2.64635,15,1,1,False,False
2097_CMR5_SP245,117.0,199.0,16.0,6.0,164.0,167.0,6.268000331050228,5.677838501141552,2.455917102739726,7.446170680730078,13.643833874429223,7.115197966224226,6.848038596370784,35.36483,-6.36308,16,9,1,False,False
2098_CMR5_SP245,101.0,196.0,3.0,0.0,164.0,163.0,5.383168296803652,5.295927372146118,2.0123517796803654,6.238004012881797,13.64153526255708,5.857700978363237,5.596191672394997,33.08528,-1.30189,25,0,1,False,False
2099_CMR5_SP245,130.0,201.0,13.0,1.0,161.0,180.0,6.347641850456621,5.715382988584476,2.4830862522831043,7.260788966272952,13.618530654109591,6.878140743555807,6.72838382121673,33.36123,-5.5186,40,1,1,False,False
2100_CMR5_SP245,109.0,206.0,18.0,0.0,156.0,168.0,6.100918849315068,5.635448195205479,2.40180774543379,7.248498639128204,13.702400385932862,6.824168250733702,6.61469479059586,36.85379,-4.57915,41,1,1,False,False
2015_ECE3_SP245,56.0,226.0,0.0,2.0,133.0,194.0,5.187535832191782,6.26963613584475,1.1698517876712329,5.600731019399941,12.152167743150686,5.20436704179964,4.8347774533559145,30.29512,-4.89787,5,2,2,False,False
2016_ECE3_SP245,70.0,246.0,1.0,23.0,132.0,184.0,6.71660472260274,7.507477416666666,1.4400788744292237,7.726767010656569,11.174035121812388,7.379232817307417,7.040286096158332,31.5154,-14.84228,13,15,11,False,False
2017_ECE3_SP245,54.0,258.0,1.0,0.0,98.0,215.0,6.031362037671233,7.212703168949772,1.1753622910958903,6.277834611063375,11.319362544520546,5.955247408557035,5.4986236674941855,30.19646,-7.12016,11,4,0,False,False
2018_ECE3_SP245,10.0,284.0,0.0,4.0,84.0,208.0,5.366407765981735,7.373119167808219,0.5645536506849316,5.454488083363538,10.76269953538813,5.069352546886391,4.512011039422721,27.26828,-11.64162,2,3,9,False,False
2019_ECE3_SP245,73.0,244.0,5.0,0.0,116.0,208.0,5.87428194520548,6.64090752739726,1.4736385296803651,6.444281372690216,12.072995114155251,6.099447362582711,5.762432903493342,35.75824,-3.78351,10,3,10,False,False
2020_ECE3_SP245,39.0,244.0,0.0,2.0,122.0,192.0,5.372829864155252,6.678271789954338,1.0302691198630136,5.729284944928665,11.696758352686702,5.328754540367312,4.894744364399009,30.75546,-5.45136,4,3,12,False,False
2021_ECE3_SP245,54.0,249.0,0.0,3.0,118.0,199.0,6.272159968036529,7.481550359589042,1.0908768824200914,6.644029394982635,10.909593796803652,6.335119354402371,5.98157602391218,28.71808,-4.62818,7,5,6,False,False
2022_ECE3_SP245,57.0,244.0,3.0,7.0,127.0,194.0,6.189230142694065,7.153148303652968,1.2936265262557076,6.807250807688833,11.398022909817351,6.442821746782272,5.982975766850042,32.31271,-11.45632,6,9,3,False,False
2023_ECE3_SP245,68.0,243.0,1.0,3.0,125.0,178.0,5.315449707762556,6.196823748858448,1.351851221461187,6.078697277939897,12.388252735159815,5.655038636361143,5.06172058875124,32.22305,-6.01894,12,3,2,False,False
2024_ECE3_SP245,72.0,227.0,1.0,16.0,139.0,188.0,6.269631107305935,7.023357704337899,1.4303923801369862,7.190158059987232,11.600467440801456,6.8381757972887085,6.404497229700629,32.39683,-14.45682,10,13,11,False,False
2025_ECE3_SP245,78.0,231.0,2.0,8.0,134.0,189.0,6.088363892694064,6.785352424657535,1.4859707956621004,6.860978470220668,11.883577698630138,6.508501783501269,6.052625230418979,31.12294,-7.30601,7,5,2,False,False
2026_ECE3_SP245,60.0,241.0,0.0,2.0,122.0,178.0,5.523860021689497,6.535659889269406,1.2296483675799084,6.14869320880587,11.93543671347032,5.798414364040434,5.251708768539429,29.47307,-8.86858,8,6,2,False,False
2027_ECE3_SP245,62.0,242.0,2.0,28.0,113.0,198.0,6.8024051826484015,7.870961158675799,1.2055129280821917,7.617557314149191,10.608620673515984,7.343559319204905,6.961590648402375,31.95183,-13.47817,9,16,8,False,False
2028_ECE3_SP245,64.0,248.0,0.0,1.0,107.0,183.0,4.990127755707763,6.1196918139269405,1.1566204680365295,5.480402231521833,12.3304270787796,5.080455095254822,4.586206888903071,28.35897,-4.24181,9,1,6,False,False
2029_ECE3_SP245,77.0,228.0,2.0,10.0,138.0,185.0,6.460528675799087,7.165950619863014,1.4496272671232877,7.371068981163245,11.438725858447487,7.046720869134117,6.746556341515871,35.99052,-13.31885,6,8,5,False,False
2030_ECE3_SP245,56.0,228.0,0.0,9.0,130.0,199.0,6.2331174680365296,7.275170956621005,1.1964471837899542,6.711811233967071,11.15977689954338,6.398600933999085,6.063035606983293,30.25354,-7.8703,6,5,3,False,False
2031_ECE3_SP245,57.0,235.0,0.0,30.0,129.0,205.0,7.890230979452054,8.95647949543379,1.2074623961187214,8.373311198175662,9.524693812785388,8.051526101667312,7.76622914313576,29.65191,-13.72677,2,18,11,False,False
2032_ECE3_SP245,98.0,233.0,5.0,4.0,135.0,190.0,6.028744115296804,6.373235205479452,1.766565738584475,6.798693325904159,12.511205975637523,6.434126273085802,5.88427595874169,32.87801,-10.64465,16,3,5,False,False
2033_ECE3_SP245,78.0,241.0,1.0,3.0,131.0,192.0,6.053856906392693,6.711541648401827,1.5390562248858448,6.756038282139868,12.024255543378995,6.3726603155357,5.923718608060932,31.41448,-6.98452,15,5,10,False,False
2034_ECE3_SP245,62.0,274.0,4.0,0.0,94.0,205.0,5.411650207762556,6.5169402876712335,1.255156792237443,5.815026171716931,12.098663376712327,5.428207519462402,5.084713378790427,34.47949,-2.39594,13,2,0,False,False
2035_ECE3_SP245,45.0,244.0,1.0,8.0,107.0,193.0,5.734591668949772,7.12112596803653,0.9684280502283104,6.2313180247756526,11.20226443150685,5.916482296262629,5.463284075117329,30.62604,-12.3053,3,8,12,False,False
2036_ECE3_SP245,54.0,243.0,1.0,5.0,124.0,195.0,5.575230568493151,6.682391872146117,1.198450044520548,6.123867451805317,11.830353483606556,5.726061950088028,5.269106943570805,31.95168,-7.05224,4,6,3,False,False
2037_ECE3_SP245,51.0,248.0,0.0,10.0,109.0,196.0,6.7418411495433785,8.039130015981735,1.0383312979452055,7.170666246528446,10.33482144634703,6.883772608720572,6.571518449707827,30.92633,-12.2463,4,5,8,False,False
2038_ECE3_SP245,41.0,246.0,1.0,16.0,108.0,189.0,6.39902924086758,7.729642365296804,1.024816140410959,6.934326535532523,10.650603039954335,6.612162076871047,6.291668388918524,31.57506,-9.48358,11,14,8,False,False
2039_ECE3_SP245,90.0,219.0,1.0,4.0,141.0,188.0,5.935365251141552,6.274472381278539,1.7323698515981736,6.632502706496198,12.529374452054794,6.28256456086628,5.697036719054696,30.60681,-8.43392,17,6,5,False,False
2040_ECE3_SP245,65.0,244.0,2.0,2.0,120.0,202.0,5.808570835616438,6.698766275114155,1.3650113253424658,6.318811592861646,11.929863148907105,5.954927608483801,5.4218750544110925,31.19181,-3.40894,12,2,4,False,False
2041_ECE3_SP245,85.0,217.0,0.0,7.0,150.0,172.0,5.690949778538812,6.167334066210046,1.5964058367579907,6.567056603217603,12.501861894977168,6.213230273648398,5.84662377927705,29.19537,-8.63197,7,4,1,False,False
2042_ECE3_SP245,91.0,210.0,10.0,9.0,152.0,165.0,6.692294010273973,6.650406397260275,2.0538007534246576,7.882708687646565,12.415307496575345,7.518465532584821,7.179334515135769,34.86607,-8.5423,20,8,1,False,False
2043_ECE3_SP245,73.0,224.0,0.0,0.0,143.0,179.0,5.807278915525113,6.494547243150684,1.4608509429223742,6.380036264550332,12.114422970319636,5.969604648943017,5.637743757928575,29.935,-3.89704,10,1,2,False,False
2044_ECE3_SP245,53.0,240.0,0.0,5.0,111.0,185.0,5.943797076484017,7.191118452054795,1.0680411073059362,6.454052940328168,11.202688730646628,6.154174067770796,5.642101535224481,30.2054,-6.82461,4,11,3,False,False
2045_ECE3_SP245,63.0,234.0,2.0,0.0,133.0,204.0,6.821831561643836,7.638327389269408,1.4052353630136984,6.961780002550674,10.988639164383562,6.58200326176334,6.265280308447993,30.72942,-3.32418,5,2,11,False,False
2046_ECE3_SP245,51.0,257.0,2.0,0.0,107.0,211.0,6.063819866438355,7.301124925799087,1.1176973938356165,6.171921036050252,11.171574921232876,5.796698898241477,5.419977660698357,32.46622,-3.89651,4,3,6,False,False
2047_ECE3_SP245,67.0,234.0,0.0,5.0,132.0,198.0,6.120247350456621,7.032450406392695,1.3023023162100458,6.681376518518014,11.48435728196347,6.356078366899678,5.8263408689036655,30.22478,-9.19537,6,6,11,False,False
2048_ECE3_SP245,97.0,200.0,2.0,1.0,174.0,152.0,5.581142878995433,5.599804994292237,1.940569321917808,6.473139432432733,13.304640585154823,6.041420961380443,5.786032097299231,35.13863,-4.44297,11,3,1,False,False
2049_ECE3_SP245,82.0,219.0,5.0,5.0,140.0,175.0,5.725690567351597,6.263126691780823,1.6025507614155252,6.720738005848969,12.479410955479452,6.319643807142108,5.813632899846701,32.51703,-6.38753,8,6,5,False,False
2050_ECE3_SP245,75.0,220.0,3.0,1.0,142.0,181.0,5.165488378995434,5.664433655251141,1.6067910696347032,6.005392045177237,13.048093760273971,5.614199847251698,5.164849012726927,31.63604,-3.70431,10,4,5,False,False
2051_ECE3_SP245,84.0,223.0,2.0,1.0,141.0,195.0,5.432765805936072,5.9076228150684935,1.6474169737442923,6.06093008787736,12.862068141552513,5.696065375192398,5.356217553216808,34.15725,-4.85172,10,2,5,False,False
2052_ECE3_SP245,121.0,211.0,12.0,0.0,162.0,162.0,5.984301525114156,5.475550260273972,2.4310356198630134,6.954844358795516,13.88083591757741,6.502080364023906,6.227673869131536,36.81947,-0.17564,35,0,1,False,False
2053_ECE3_SP245,71.0,247.0,4.0,0.0,120.0,196.0,5.893630021689498,6.70912171347032,1.405194780821918,6.490019148431557,11.91675953995434,6.158430665594211,5.762518354036172,32.87082,-3.43962,10,4,10,False,False
2054_ECE3_SP245,90.0,202.0,4.0,2.0,151.0,154.0,5.558500747716895,5.679131694063926,1.881365385844749,6.770161909261162,13.204230023972602,6.425635807445072,6.0012762440585945,34.91329,-9.50632,10,5,1,False,False
2055_ECE3_SP245,106.0,215.0,11.0,0.0,143.0,191.0,5.845151555936074,5.913387313926941,1.97013476369863,6.609031838287957,13.095117971461187,6.231864525376966,5.762573283567862,33.93282,-2.90094,19,2,5,False,False
2056_ECE3_SP245,58.0,233.0,1.0,9.0,122.0,186.0,6.010569512557077,7.019828452054795,1.238870234018265,6.752436370852241,11.476823493852455,6.446679430744616,6.005595419628126,30.20636,-9.70211,5,7,3,False,False
2057_ECE3_SP245,74.0,213.0,6.0,9.0,155.0,166.0,5.876849593607306,6.317343514840183,1.6438294474885844,7.033702547463151,12.410809301369865,6.664529592524537,6.1632787597919645,31.85101,-12.74219,9,11,1,False,False
2058_ECE3_SP245,79.0,219.0,11.0,0.0,143.0,179.0,5.837224739726026,6.01242843150685,1.8977891255707764,6.693210920775559,12.958353511415526,6.341751235330481,6.0676106854693925,33.64028,-2.71698,32,2,5,False,False
2059_ECE3_SP245,79.0,237.0,6.0,23.0,134.0,189.0,7.224593859589041,7.719153697488584,1.660509216894977,8.434426547043198,11.096424574200917,8.135224001961245,7.6679524684259235,36.6939,-14.71793,9,22,11,False,False
2060_ECE3_SP245,83.0,229.0,2.0,14.0,134.0,185.0,6.349680765981735,7.004669310502282,1.5067299920091326,7.287737540350552,11.6728945753643,6.963985484850415,6.6964911122158135,33.0606,-12.8183,9,7,5,False,False
2061_ECE3_SP245,91.0,228.0,6.0,11.0,132.0,194.0,6.758108453196347,7.09121560844749,1.7835785513698628,7.643710020651012,11.809048649543378,7.334345941448986,6.785386788008262,34.403,-9.3683,9,9,5,False,False
2062_ECE3_SP245,70.0,245.0,5.0,5.0,121.0,215.0,6.141888619863014,6.933965405251142,1.441797628995434,6.633434582464853,11.741706638127852,6.321356370585321,5.831687700469852,32.00019,-4.48287,15,8,4,False,False
2063_ECE3_SP245,80.0,242.0,2.0,2.0,126.0,195.0,6.330262552511416,6.934858019406392,1.583853368721461,6.9682282566996685,11.837444184931506,6.628076898147211,6.3071827041667605,35.93494,-4.69607,19,4,10,False,False
2064_ECE3_SP245,73.0,216.0,0.0,8.0,150.0,175.0,6.377174616438356,7.00202794977169,1.500858324200913,7.189506762998169,11.63376459471767,6.865369917008652,6.400217090615949,29.1617,-7.58532,11,7,1,False,False
2065_ECE3_SP245,95.0,229.0,11.0,0.0,138.0,179.0,5.911827705479452,6.08116971803653,1.899964035388128,6.789989082507892,12.888100365296804,6.425599683875995,6.047007357390159,33.84641,-4.9719,13,3,5,False,False
2015_MEHR_SP245,30.0,272.0,0.0,6.0,88.0,211.0,6.131436440639269,7.834603456621005,0.7786440273972604,6.036063902383421,10.425851614155253,5.724969771991612,5.221772310521919,28.48129,-10.21707,4,5,9,False,False
2016_MEHR_SP245,37.0,267.0,0.0,13.0,90.0,197.0,7.027746007990868,8.597490280821917,0.8821782808219177,7.169367787023397,9.750991399134792,6.85390967378734,6.492643569576739,28.87779,-13.02102,5,9,7,False,False
2017_MEHR_SP245,32.0,247.0,0.0,31.0,111.0,206.0,6.962588968036529,8.49612157305936,0.8632308607305935,7.601577808016215,9.763872753424655,7.304774337125284,6.780305972936117,28.69091,-15.47263,2,21,8,False,False
2018_MEHR_SP245,43.0,265.0,2.0,6.0,99.0,205.0,6.619144514840183,7.941791361872146,1.0811646552511416,6.795914527533778,10.5431847956621,6.441701073540265,5.840108404253388,30.70367,-6.02968,9,9,7,False,False
2019_MEHR_SP245,21.0,288.0,0.0,0.0,67.0,225.0,5.951641139269406,7.897059843607307,0.6327605810502283,5.631021749657591,10.31388002283105,5.295791390039334,4.812391311282752,27.71244,-3.37437,5,3,9,False,False
2020_MEHR_SP245,49.0,242.0,1.0,0.0,114.0,210.0,5.620359335616438,6.826532077625571,1.12773353652968,5.908662361402149,11.644301432149364,5.517256814274671,5.005430007683064,32.00395,-3.16355,4,2,12,False,False
2021_MEHR_SP245,57.0,255.0,0.0,5.0,107.0,212.0,6.004233897260273,7.17101139611872,1.1693392682648402,6.234977783646078,11.334444639269408,5.857946197606479,5.471650973315643,30.37113,-5.99705,6,4,4,False,False
2022_MEHR_SP245,68.0,234.0,0.0,1.0,129.0,194.0,5.6401161461187215,6.569852691780822,1.3007734920091325,6.038315930086606,11.961430837899544,5.670767963647415,5.153117809698888,28.46464,-4.84126,6,2,2,False,False
2023_MEHR_SP245,22.0,287.0,0.0,2.0,78.0,228.0,6.339608321917809,8.259824815068493,0.6381094851598172,5.634298510575108,9.936610648401826,5.279012493195792,4.868594157026656,26.87843,-4.55289,3,3,9,False,False
2024_MEHR_SP245,14.0,304.0,0.0,19.0,59.0,232.0,7.284762715753425,9.429028603881278,0.5106828926940639,6.751272752651299,8.753716176001822,6.450664850928952,5.907762368455027,29.6268,-9.31632,4,12,9,False,False
2025_MEHR_SP245,84.0,204.0,0.0,3.0,158.0,177.0,6.136392712328767,6.425261667808219,1.754825135844749,6.943413372903437,12.37325755936073,6.492397455362566,5.9996615239703255,31.54234,-3.50052,14,5,1,False,False
